SectionID,Chainage,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,Direction,StartCh,EndCh,Length,SECTION_LE,Network
1440U7711_/0010,364.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,364.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,364.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,364.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,364.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,365.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,365.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,365.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,365.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,365.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,366.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,366.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,366.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
