Section_ID,Chainage,_1000,_2000,_3000,_4000,SectionID,Direction,StartCh,EndCh,Length
Section,528.0,0,0,0,0,1440U5060_/0010,R,380,400,20
Section,529.0,0,0,0,0,1440U5060_/0010,R,380,400,20
Section,530.0,0,0,0,0,1440U5060_/0010,R,380,400,20
Section,531.0,0,0,0,0,1440U5060_/0010,R,380,400,20
Section,532.0,0,0,0,0,1440U5060_/0010,R,380,400,20
Section,533.0,0,0,0,0,1440U5060_/0010,R,380,400,20
Section,534.0,0,0,0,0,1440U5060_/0010,R,380,400,20
Section,534.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,535.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,536.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,537.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,538.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,539.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,540.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,541.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,542.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,543.0,8,8,8,8,1440U5060_/0010,R,400,420,20
Section,544.0,8,8,8,8,1440U5060_/0010,R,400,420,20
Section,545.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,546.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,547.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,548.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,549.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,550.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,551.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,552.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,553.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,554.0,0,0,0,0,1440U5060_/0010,R,400,420,20
Section,554.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,555.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,556.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,557.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,558.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,559.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,560.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,561.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,562.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,563.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,564.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,565.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,566.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,567.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,568.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,569.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,570.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,571.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,572.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,573.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,574.0,0,0,0,0,1440U5060_/0010,R,420,440,20
Section,574.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,575.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,576.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,577.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,578.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,579.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,580.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,581.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,582.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,583.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,584.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,585.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,586.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,587.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,588.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,589.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,590.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,591.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,592.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,593.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,594.0,0,0,0,0,1440U5060_/0010,R,440,460,20
Section,594.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,595.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,596.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,597.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,598.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,599.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,600.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,601.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,602.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,603.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,604.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,605.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,606.0,6,6,0,0,1440U5060_/0010,R,460,480,20
Section,607.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,608.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,609.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,610.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,611.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,612.0,0,8,8,8,1440U5060_/0010,R,460,480,20
Section,613.0,0,8,8,8,1440U5060_/0010,R,460,480,20
Section,614.0,0,0,0,0,1440U5060_/0010,R,460,480,20
Section,614.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,615.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,616.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,617.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,618.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,619.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,620.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,621.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,622.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,623.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,624.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,625.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,626.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,627.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,628.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,629.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,630.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,631.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,632.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,633.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,634.0,0,0,0,0,1440U5060_/0010,R,480,500,20
Section,634.0,0,0,0,0,1440U5060_/0010,R,500,520,20
Section,635.0,0,0,0,0,1440U5060_/0010,R,500,520,20
Section,636.0,0,0,0,0,1440U5060_/0010,R,500,520,20
Section,637.0,0,0,0,0,1440U5060_/0010,R,500,520,20
Section,638.0,0,0,0,0,1440U5060_/0010,R,500,520,20
Section,639.0,0,0,0,0,1440U5060_/0010,R,500,520,20
Section,640.0,0,0,0,0,1440U5060_/0010,R,500,520,20
Section,641.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,642.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,643.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,644.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,645.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,646.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,647.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,648.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,649.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,650.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,651.0,0,8,0,0,1440U5060_/0010,R,500,520,20
Section,652.0,0,8,8,8,1440U5060_/0010,R,500,520,20
Section,653.0,0,8,8,8,1440U5060_/0010,R,500,520,20
Section,654.0,0,8,8,8,1440U5060_/0010,R,500,520,20
Section,654.0,0,8,8,8,1440U5060_/0010,R,520,540,20
Section,655.0,0,8,8,8,1440U5060_/0010,R,520,540,20
Section,656.0,0,8,8,8,1440U5060_/0010,R,520,540,20
Section,657.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,658.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,659.0,0,8,0,0,1440U5060_/0010,R,520,540,20
Section,660.0,0,8,0,0,1440U5060_/0010,R,520,540,20
Section,661.0,0,8,0,0,1440U5060_/0010,R,520,540,20
Section,662.0,0,8,0,0,1440U5060_/0010,R,520,540,20
Section,663.0,0,8,0,0,1440U5060_/0010,R,520,540,20
Section,664.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,665.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,666.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,667.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,668.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,669.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,670.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,671.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,672.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,673.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,674.0,0,0,0,0,1440U5060_/0010,R,520,540,20
Section,674.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,675.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,676.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,677.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,678.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,679.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,680.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,681.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,682.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,683.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,684.0,0,3,3,0,1440U5060_/0010,R,540,560,20
Section,685.0,0,3,3,0,1440U5060_/0010,R,540,560,20
Section,686.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,687.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,688.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,689.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,690.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,691.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,692.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,693.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,694.0,0,0,0,0,1440U5060_/0010,R,540,560,20
Section,694.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,695.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,696.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,697.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,698.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,699.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,700.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,701.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,702.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,703.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,704.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,705.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,706.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,707.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,708.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,709.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,710.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,711.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,712.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,713.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,714.0,0,0,0,0,1440U5060_/0010,R,560,580,20
Section,714.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,715.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,716.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,717.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,718.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,719.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,720.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,721.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,722.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,723.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,724.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,725.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,726.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,727.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,728.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,729.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,730.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,731.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,732.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,733.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,734.0,0,0,0,0,1440U5060_/0010,R,580,600,20
Section,734.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,735.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,736.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,737.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,738.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,739.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,740.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,741.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,742.0,3,3,3,0,1440U5060_/0010,R,600,620,20
Section,743.0,3,3,3,0,1440U5060_/0010,R,600,620,20
Section,744.0,3,3,3,0,1440U5060_/0010,R,600,620,20
Section,745.0,3,3,3,0,1440U5060_/0010,R,600,620,20
Section,746.0,3,3,3,0,1440U5060_/0010,R,600,620,20
Section,747.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,748.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,749.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,750.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,751.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,752.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,753.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,754.0,0,0,0,0,1440U5060_/0010,R,600,620,20
Section,754.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,755.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,756.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,757.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,758.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,759.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,760.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,761.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,762.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,763.0,0,0,5,5,1440U5060_/0010,R,620,640,20
Section,764.0,0,0,5,5,1440U5060_/0010,R,620,640,20
Section,765.0,0,0,5,5,1440U5060_/0010,R,620,640,20
Section,766.0,0,0,5,5,1440U5060_/0010,R,620,640,20
Section,767.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,768.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,769.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,770.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,771.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,772.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,773.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,774.0,0,0,0,0,1440U5060_/0010,R,620,640,20
Section,774.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,775.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,776.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,777.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,778.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,779.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,780.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,781.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,782.0,0,0,4,4,1440U5060_/0010,R,640,660,20
Section,783.0,0,0,4,4,1440U5060_/0010,R,640,660,20
Section,784.0,0,0,4,4,1440U5060_/0010,R,640,660,20
Section,785.0,0,0,4,4,1440U5060_/0010,R,640,660,20
Section,786.0,0,0,4,4,1440U5060_/0010,R,640,660,20
Section,787.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,788.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,789.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,790.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,791.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,792.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,793.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,794.0,0,0,0,0,1440U5060_/0010,R,640,660,20
Section,794.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,795.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,796.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,797.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,798.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,799.0,0,0,4,4,1440U5060_/0010,R,660,680,20
Section,800.0,0,0,4,4,1440U5060_/0010,R,660,680,20
Section,801.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,802.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,803.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,804.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,805.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,806.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,807.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,808.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,809.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,810.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,811.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,812.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,813.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,814.0,0,0,0,0,1440U5060_/0010,R,660,680,20
Section,814.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,815.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,816.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,817.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,818.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,819.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,820.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,821.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,822.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,823.0,3,3,0,0,1440U5060_/0010,R,680,700,20
Section,824.0,3,3,0,0,1440U5060_/0010,R,680,700,20
Section,825.0,3,3,0,0,1440U5060_/0010,R,680,700,20
Section,826.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,827.0,0,0,0,0,1440U5060_/0010,R,680,700,20
Section,828.0,0,3,0,0,1440U5060_/0010,R,680,700,20
Section,829.0,0,3,0,0,1440U5060_/0010,R,680,700,20
Section,830.0,0,3,0,0,1440U5060_/0010,R,680,700,20
Section,831.0,0,3,0,0,1440U5060_/0010,R,680,700,20
Section,832.0,0,3,0,0,1440U5060_/0010,R,680,700,20
Section,833.0,0,3,0,0,1440U5060_/0010,R,680,700,20
Section,834.0,0,3,0,0,1440U5060_/0010,R,680,700,20
Section,834.0,0,3,0,0,1440U5060_/0010,R,700,720,20
Section,835.0,0,3,0,0,1440U5060_/0010,R,700,720,20
Section,836.0,0,3,0,0,1440U5060_/0010,R,700,720,20
Section,837.0,0,3,0,0,1440U5060_/0010,R,700,720,20
Section,838.0,0,3,0,0,1440U5060_/0010,R,700,720,20
Section,839.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,840.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,841.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,842.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,843.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,844.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,845.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,846.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,847.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,848.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,849.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,850.0,0,0,4,4,1440U5060_/0010,R,700,720,20
Section,851.0,0,0,4,4,1440U5060_/0010,R,700,720,20
Section,852.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,853.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,854.0,0,0,0,0,1440U5060_/0010,R,700,720,20
Section,854.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,855.0,8,8,8,8,1440U5060_/0010,R,720,740,20
Section,856.0,8,8,8,8,1440U5060_/0010,R,720,740,20
Section,857.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,858.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,859.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,860.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,861.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,862.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,863.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,864.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,865.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,866.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,867.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,868.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,869.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,870.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,871.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,872.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,873.0,0,0,0,0,1440U5060_/0010,R,720,740,20
Section,874.0,0,8,0,0,1440U5060_/0010,R,720,740,20
Section,874.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,875.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,876.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,877.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,878.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,879.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,880.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,881.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,882.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,883.0,0,8,0,0,1440U5060_/0010,R,740,760,20
Section,884.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,885.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,886.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,887.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,888.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,889.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,890.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,891.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,892.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,893.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,894.0,0,0,0,0,1440U5060_/0010,R,740,760,20
Section,894.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,895.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,896.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,897.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,898.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,899.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,900.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,901.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,902.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,903.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,904.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,905.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,906.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,907.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,908.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,909.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,910.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,911.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,912.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,913.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,914.0,0,0,0,0,1440U5060_/0010,R,760,780,20
Section,914.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,915.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,916.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,917.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,918.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,919.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,920.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,921.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,922.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,923.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,924.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,925.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,926.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,927.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,928.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,929.0,0,0,0,0,1440U5060_/0010,R,780,800,20
